PARCELID,FEDERAL_ID,STATE_ID,NAME,Population,ADDRESS,CITY,ZIPCODE,COUNTY,PHONE,TYPE,OWNER,OPERATING,OP_CLASS,YR_BUILT,FSOURCE,DATASOURCE,PROGRAMS,GRADES,LOW_GRADE,HIGH_GRADE,PRINCIPAL,ENROLLMENT,TEACHERS,STDTCH_RT,MIGRNT_STD,TITLE1SCHO,MAGNETINFO,COMMENTS,FREE_LUNCH,REDUCED_LU,FISH_FAC1,FISH_FAC2,BBSERVICE,BBPROVIDER,BBSPEED,DSTREAMSPD,FDOE_MSID,NCES_PUB,NCES_PRIV,FDOE_PRV,LAT_DD,LONG_DD,MGRS,GCID,ACRES,DESCRIPT,FLAG,UPDATE_DAY,FGDLAQDATE,AUTOID,AGELO,AGEHI,n
2.32825E+17,NA,NA,FLORIDA SCHOOL OF PREACHING,,1807 S FLORODA AVE,LAKELAND,33803,POLK,NA,COLLEGE/UNIVERSITY,SOUTH FLA AVE CHURCH OF CHRIST,PRIVATE,PRIVATE,1925,GEOPLAN,POLK COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.02172593,-81.95767878,17RML0585599979,2569,1.31871731,FLORIDA SCHOOL OF PREACHING,V,1/3/2008,9/15/2017,2721,19,35,1
11950-000-000,457350,NA,FLORIDA SCHOOL OF TRADITIONAL MIDWIFERY,51,810 E UNIVERSITY AVE,GAINESVILLE,32601,ALACHUA,NA,COLLEGE/UNIVERSITY,FLORIDA SCHOOL OF TRADITIONAL,PRIVATE,PRIVATE,1900,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,49,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,29.65226583,-82.31583796,17RLN7264580978,6660,0.68962388,FLORIDA SCHOOL OF TRADITIONAL MIDWIFERY,V,3/29/2016,9/15/2017,6824,19,35,1
4.12309E+11,NA,NA,FLORIDA SOUTHWESTERN STATE COLLEGE - CHARLOTTE COUNTY CAMPUS,6908,26300 AIRPORT RD,PUNTA GORDA,33950,CHARLOTTE,NA,COLLEGE/UNIVERSITY,FLORIDA SOUTHWESTERN STATE COLLEGE,STATE,PUBLIC,1997,GEOPLAN,CHARLOTTE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY EDISON COMMUNITY COLLEGE - NEW CAMPUS),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,26.92290436,-82.01900216,17RLK9882778304,2773,171.1527518,FLORIDA SOUTHWESTERN STATE COLLEGE - CHARLOTTE COUNTY CAMPUS,V,5/14/2012,9/15/2017,2636,19,35,4
55425012000,NA,NA,FLORIDA SOUTHWESTERN STATE COLLEGE - COLLIER COUNTY CAMPUS,3199,7007 LELY CULTURAL PKY,NAPLES,34113,COLLIER,239-732-3700,COLLEGE/UNIVERSITY,FLORIDA SOUTHWESTERN STATE COLLEGE,STATE,PUBLIC,1992,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY EDISON COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,26.10293951,-81.70051663,17RMJ2995487272,2854,79.25166214,FLORIDA SOUTHWESTERN STATE COLLEGE - COLLIER COUNTY CAMPUS,V,5/14/2012,9/15/2017,3008,19,35,4
4 29 43 10 A00 0001.0100,NA,NA,FLORIDA SOUTHWESTERN STATE COLLEGE - HENDRY/GLADES CENTER,761,1092 COWBOY WAY,LABELLE,33935,HENDRY,863-674-0408,COLLEGE/UNIVERSITY,FLORIDA SOUTHWESTERN STATE COLLEGE,STATE,PUBLIC,1994,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,26.74788151,-81.4189661,17RMK5834058580,5631,18.85107593,FLORIDA SOUTHWESTERN STATE COLLEGE - HENDRY/GLADES CENTER,V,5/14/2012,9/15/2017,5494,19,35,4
1.44524E+16,NA,NA,FLORIDA SOUTHWESTERN STATE COLLEGE - LEE COUNTY CAMPUS,5709,8099 COLLEGE PARKWAY,FORT MYERS,33919,LEE,239-489-9300,COLLEGE/UNIVERSITY,FLORIDA SOUTHWESTERN STATE COLLEGE,STATE,PUBLIC,1965,GEOPLAN,FDOE COLLEGE 2016,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.55122593,-81.88735697,17RMK1161237037,7287,141.4567448,FLORIDA SOUTHWESTERN STATE COLLEGE - LEE COUNTY CAMPUS,V,3/29/2016,9/15/2017,7422,19,35,4
0021452000R,NA,NA,FLORIDA STATE COLLEGE AT JACKSONVILLE,3662,5640 NEW WORLD AVE,JACKSONVILLE,32221,DUVAL,904-779-4200,COLLEGE/UNIVERSITY,FLORIDA STATE COLLEGE AT JACKSONVILLE,STATE,PUBLIC,2007,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.25031672,-81.89072825,17RMP1430646859,7392,130.0028088,FLORIDA STATE COLLEGE AT JACKSONVILLE,V,7/29/2016,9/15/2017,7215,19,35,10
0707801002R,133702,NA,FLORIDA STATE COLLEGE AT JACKSONVILLE ADVANCED TECHNOLOGY CENTER,482,401 W STATE ST,JACKSONVILLE,32202,DUVAL,904-598-5600,COLLEGE/UNIVERSITY,FLORIDA STATE COLLEGE AT JACKSONVILLE,STATE,PUBLIC,1982,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.33603643,-81.66134623,17RMP3643056207,5537,17.11033551,FLORIDA STATE COLLEGE AT JACKSONVILLE ADVANCED TECHNOLOGY CENTER,V,5/14/2012,9/15/2017,5688,19,35,10
0023220005R,NA,NA,FLORIDA STATE COLLEGE AT JACKSONVILLE AVIATION CENTER,300,13450 LAKE FRETWELL ST,JACKSONVILLE,32221,DUVAL,904-633-8100,COLLEGE/UNIVERSITY,FLORIDA STATE COLLEGE AT JACKSONVILLE,STATE,PUBLIC,1986,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.22527478,-81.88678962,17RMP1466344081,5533,10.64198782,FLORIDA STATE COLLEGE AT JACKSONVILLE AVIATION CENTER,V,5/14/2012,9/15/2017,5684,19,35,10
1485220100R,NA,NA,FLORIDA STATE COLLEGE AT JACKSONVILLE DEERWOOD CENTER,413,9911 OLD BAYMEADOWS RD,JACKSONVILLE,32256,DUVAL,904-381-3572,COLLEGE/UNIVERSITY,FLORIDA STATE COLLEGE AT JACKSONVILLE,STATE,PUBLIC,1983,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY FLORIDA COMMUNITY COLLEGE CAMPUSES KENT CAMPUS),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.22215166,-81.553758,17RMP4671043532,1614,14.64780386,FLORIDA STATE COLLEGE AT JACKSONVILLE DEERWOOD CENTER,V,5/14/2012,9/15/2017,1471,19,35,10
0742030000R,NA,NA,FLORIDA STATE COLLEGE AT JACKSONVILLE DOWNTOWN CAMPUS,1254,101 STATE ST W,JACKSONVILLE,32202,DUVAL,904-646-2300,COLLEGE/UNIVERSITY,FLORIDA STATE COLLEGE AT JACKSONVILLE,STATE,PUBLIC,1902,GEOPLAN,NEFRPC,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY FLORIDA COMMUNITY COLLEGE DOWNTOEN CAMPUS),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.33481311,-81.65891948,17RMP3666256070,3560,44.51665828,FLORIDA STATE COLLEGE AT JACKSONVILLE DOWNTOWN CAMPUS,V,5/14/2012,9/15/2017,3429,19,35,10
0653790000R,NA,NA,FLORIDA STATE COLLEGE AT JACKSONVILLE KENT CAMPUS,1090,3939 ROOSEVELT BLVD,JACKSONVILLE,32205,DUVAL,NA,COLLEGE/UNIVERSITY,FLORIDA STATE COLLEGE AT JACKSONVILLE,STATE,PUBLIC,1979,GEOPLAN,NEFRPC,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY FLORIDA COMMUNITY COLLEGE KENT CAMPUS),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.29997748,-81.71891672,17RMP3087152245,3536,38.67971406,FLORIDA STATE COLLEGE AT JACKSONVILLE KENT CAMPUS,V,5/14/2012,9/15/2017,3405,19,35,10
08-2N-27-0000-0003-0010,NA,NA,FLORIDA STATE COLLEGE AT JACKSONVILLE NASSAU CENTER,2875,76346 WILLIAM BURGESS BOULEVARD,JACKSONVILLE,32097,NASSAU,904-548-4400,COLLEGE/UNIVERSITY,FLORIDA STATE COLLEGE AT JACKSONVILLE,STATE,PUBLIC,2000,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.6094232,-81.62503096,17RMP4008886484,5549,102.0777201,FLORIDA STATE COLLEGE AT JACKSONVILLE NASSAU CENTER,V,5/14/2012,9/15/2017,5700,19,35,10
0200450020R,NA,NA,FLORIDA STATE COLLEGE AT JACKSONVILLE NORTH CAMPUS,4076,4501 CAPPER RD,JACKSONVILLE,32218,DUVAL,NA,COLLEGE/UNIVERSITY,FLORIDA STATE COLLEGE AT JACKSONVILLE,STATE,PUBLIC,1970,GEOPLAN,NEFRPC,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY FLORIDA COMMUNITY COLLEGE NORTH CAMPUS),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.42926529,-81.71857196,17RMP3099566572,4569,144.7187016,FLORIDA STATE COLLEGE AT JACKSONVILLE NORTH CAMPUS,V,5/14/2012,9/15/2017,4435,19,35,10
0704520000R,NA,NA,FLORIDA STATE COLLEGE AT JACKSONVILLE OPEN CAMPUS & URBAN RESOURCE CENTER,76,601 STATE ST W,JACKSONVILLE,32202,DUVAL,NA,COLLEGE/UNIVERSITY,FLORIDA STATE COLLEGE AT JACKSONVILLE,STATE,PUBLIC,0,GEOPLAN,NEFRPC,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY FLORIDA COMMUNITY COLLEGE OPEN CAMPUS),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.3354769,-81.66366795,17RMP3620656146,3552,2.68089419,FLORIDA STATE COLLEGE AT JACKSONVILLE OPEN CAMPUS & URBAN RESOURCE CENTER,V,5/14/2012,9/15/2017,3421,19,35,10
1654240000R,NA,NA,FLORIDA STATE COLLEGE AT JACKSONVILLE SOUTH CAMPUS,9183,11901 BEACH BLVD,JACKSONVILLE,32246,DUVAL,NA,COLLEGE/UNIVERSITY,FLORIDA STATE COLLEGE AT JACKSONVILLE,STATE,PUBLIC,1971,GEOPLAN,NEFRPC,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY FLORIDA COMMUNITY COLLEGE SOUTH CAMPUS),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.29189875,-81.50930845,17RMP5102251241,1631,326.0023494,FLORIDA STATE COLLEGE AT JACKSONVILLE SOUTH CAMPUS,V,5/14/2012,9/15/2017,1488,19,35,10
07399-083-02,NA,NA,FLORIDA STATE FIRE COLLEGE,,11655 NW GAINESVILLE RD,OCALA,34482,MARION,352-369-2800,COLLEGE/UNIVERSITY,STATE OF FLORIDA,STATE,PUBLIC,1990,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,29.32032682,-82.19514185,17RLN8395044069,418,88.31887411,FLORIDA STATE FIRE COLLEGE,V,11/6/2007,9/15/2017,336,19,35,3
2.13521E+12,134097,NA,FLORIDA STATE UNIVERSITY,12842,675 W JEFFERSON ST # 1,TALLAHASSEE,32304,LEON,850-224-3555,COLLEGE/UNIVERSITY,FLORIDA STATE UNIVERSITY,STATE,PUBLIC,1964,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.4412727,-84.29364708,16RGU5990670795,3959,441.4904317,FLORIDA STATE UNIVERSITY,V,11/6/2007,9/15/2017,3958,19,35,5
2.11552E+12,NA,NA,FLORIDA STATE UNIVERSITY - FACILITY FOR ARTS RESEARCH,137,3216 SESSIONS RD,TALLAHASSEE,32303,LEON,NA,COLLEGE/UNIVERSITY,FLORIDA STATE UNIVERSITY,STATE,PUBLIC,2002,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.4858185,-84.31836678,16RGU5741475677,7329,4.701142,FLORIDA STATE UNIVERSITY - FACILITY FOR ARTS RESEARCH,V,7/29/2016,9/15/2017,7464,19,35,5
27019-000-000,NA,NA,FLORIDA STATE UNIVERSITY - PANAMA CITY CAMPUS,816,4750 COLLEGIATE DR,PANAMA CITY,32405,BAY,850-872-4750,COLLEGE/UNIVERSITY,FLORIDA STATE UNIVERSITY,STATE,PUBLIC,1945,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.1899531,-85.72344302,16RFU2289140523,5749,28.05832991,FLORIDA STATE UNIVERSITY - PANAMA CITY CAMPUS,V,3/29/2016,9/15/2017,5611,19,35,5
410327  B0050,NA,NA,FLORIDA STATE UNIVERSITY - SOUTHWEST CAMPUS,27210,TYSON RD,TALLAHASSEE,32310,LEON,850-645-7246,COLLEGE/UNIVERSITY,FLORIDA STATE UNIVERSITY,STATE,PUBLIC,1989,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.42024816,-84.31763628,16RGU5765768409,5751,935.4584209,FLORIDA STATE UNIVERSITY - SOUTHWEST CAMPUS,V,3/29/2016,9/15/2017,5613,19,35,5
4.1162E+12,NA,NA,FLORIDA STATE UNIVERSITY RESERVATION,,3226 FLASTACOWO RD,TALLAHASSEE,32310,LEON,850-644-2449,COLLEGE/UNIVERSITY,FLORIDA STATE UNIVERSITY,STATE,PUBLIC,1981,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.3987116,-84.3348484,16RGU5605965982,5750,39.40812225,FLORIDA STATE UNIVERSITY RESERVATION,V,3/29/2016,9/15/2017,5612,19,35,5
3.12215E+14,134112,NA,FLORIDA TECHNICAL COLLEGE,2000,12900 CHALLENGER PKWY,ORLANDO,32826,ORANGE,407-447-7300,COLLEGE/UNIVERSITY,EMERSON INVESTMENTS INTERNATIO,PRIVATE,PRIVATE,2011,GEOPLAN,ORANGE COUNTY,NA,VOTECH,VOTECH,VOTECH,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,28.57327575,-81.19647829,17RMM8078560725,994,6.68231165,FLORIDA TECHNICAL COLLEGE,V,7/17/2007,9/15/2017,863,19,35,1
3.01721E+13,NA,NA,FLORIDA TECHNICAL COLLEGE,1989,1199 S WOODLAND BLVD,DELAND,32724,VOLUSIA,386-734-3303,COLLEGE/UNIVERSITY,RSRCA DELAND LTD,PRIVATE,PRIVATE,1978,GEOPLAN,VOLUSIA COUNTY,NA,VOTECH,VOTECH,VOTECH,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,29.009127,-81.30079023,17RMN7070609034,697,9.00365442,FLORIDA TECHNICAL COLLEGE,V,7/3/2007,9/15/2017,719,19,35,1
3.04003E+12,476939,NA,FLORIDA VOCATIONAL INSTITUTE,467,6840 SOUTHWEST 40TH STREET,MIAMI,33155,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,SC MOTA ASSOC LTD PARTNERSHIP,PRIVATE,PRIVATE,2001,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,106,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.77379943,-80.32162606,17RNJ6802150809,6661,5.1145528,FLORIDA VOCATIONAL INSTITUTE,V,3/29/2016,9/15/2017,6825,19,35,1
3.66005E+12,480143,NA,FORTIS COLLEGE-CUTLER BAY,323,19600 S DIXIE HIGHWAY SUITE B,CUTLER BAY,33157,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,19600 SOUTH DIXIE LLC,PRIVATE,PRIVATE,1994,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,236,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.58568016,-80.36411068,17RNJ6386129955,6663,3.086429,FORTIS COLLEGE-CUTLER BAY,V,3/29/2016,9/15/2017,6827,19,35,1
16 30 05 70920 300 0901,447360,NA,FORTIS COLLEGE-LARGO,73,6565 ULMERTON ROAD,LARGO,33771,PINELLAS,727-531-5900X3412,COLLEGE/UNIVERSITY,ALLIANCE LARGO LLC,PRIVATE,PRIVATE,1970,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,292,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,27.89471304,-82.72733702,17RLL2998486739,5448,4.08741452,FORTIS COLLEGE-LARGO,V,5/14/2012,9/15/2017,5220,19,35,1
41-04-26-019238-001-03,439792,NA,FORTIS COLLEGE-ORANGE PARK,398,560 WELLS ROAD,ORANGE PARK,32073,CLAY,NA,COLLEGE/UNIVERSITY,BRADLEY MACKIN LLC,PRIVATE,PRIVATE,1994,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,312,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.18557505,-81.7064395,17RMP3199239560,6664,2.64977896,FORTIS COLLEGE-ORANGE PARK,V,3/29/2016,9/15/2017,6828,19,35,1
2.92212E+14,132806,NA,FORTIS COLLEGE-WINTER PARK,14,1573 W. FAIRBANKS AVE SUITE #100,WINTER PARK,32789,ORANGE,NA,COLLEGE/UNIVERSITY,FAIRBANKS LTD INC,PRIVATE,PRIVATE,1995,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,14,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.59393914,-81.37044649,17RMM6377863055,6665,2.22747214,FORTIS COLLEGE-WINTER PARK,V,3/29/2016,9/15/2017,6829,19,35,1
7.04344E+16,442745,NA,FORTIS INSTITUTE,58,1630 SOUTH CONGRESS AVENUE,PALM SPRINGS,33461,PALM BEACH,NA,COLLEGE/UNIVERSITY,WINDROSE CONGRESS II PROPERTIE,PRIVATE,PRIVATE,1998,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,276,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.63624476,-80.08720768,17RNK9085546472,6666,1.40495714,FORTIS INSTITUTE,V,3/29/2016,9/15/2017,6830,19,35,1
4.94125E+11,443438,NA,FORTIS INSTITUTE-FORT LAUDERDALE,175,4850 W. OAKLAND PARK BLVD.,LAUDERDALE LAKES,33313,BROWARD,NA,COLLEGE/UNIVERSITY,AW FL MEDICAL CTR MALL LLC,PRIVATE,PRIVATE,1975,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,175,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.16246187,-80.21671262,17RNJ7828393912,6667,1.07025354,FORTIS INSTITUTE-FORT LAUDERDALE,V,3/29/2016,9/15/2017,6831,19,35,1
3.04028E+12,445753,NA,FORTIS INSTITUTE-MIAMI,26,9035 SUNSET DRIVE,MIAMI,33173,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,SUNSET COMMER PROP LLLP,PRIVATE,PRIVATE,2004,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,26,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.70232981,-80.34089109,17RNJ6612842884,6668,2.03912596,FORTIS INSTITUTE-MIAMI,V,3/29/2016,9/15/2017,6832,19,35,1
2.32926E+17,250498,NA,FORTIS INSTITUTE-MULBERRY,,5925 IMPERIAL PARKWAY SUITE 200,MULBERRY,33860,POLK,863-646-1400,COLLEGE/UNIVERSITY,MESAR LLC,PRIVATE,PRIVATE,1985,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,196,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,27.93718544,-81.98578315,17RML0301690635,5688,4.72396538,FORTIS INSTITUTE-MULBERRY,V,5/14/2012,9/15/2017,5550,19,35,1
061S291001017001,455479,NA,FORTIS INSTITUTE-PENSACOLA,564,4081 E OLIVE RD STE B,PENSACOLA,32514,ESCAMBIA,850-476-7607,COLLEGE/UNIVERSITY,MBR OF NORTHWEST FLORIDA LLC,PRIVATE,PRIVATE,1986,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,639,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,30.51028313,-87.18335105,16RDU8240775345,5423,1.06922995,FORTIS INSTITUTE-PENSACOLA,V,5/14/2012,9/15/2017,5334,19,35,1
3435-505-0002-000-9,445744,NA,FORTIS INSTITUTE-PORT SAINT LUCIE,350,9022 SOUTH US HIGHWAY 1,PORT ST LUCIE,34952,ST LUCIE,NA,COLLEGE/UNIVERSITY,BRE THRONE EAST PORT PLAZA LLC,PRIVATE,PRIVATE,1991,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,489,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.30180287,-80.30360878,17RNL6890820055,6669,10.14579386,FORTIS INSTITUTE-PORT SAINT LUCIE,V,3/29/2016,9/15/2017,6833,19,35,1
182829ZZZ000000985600U,485351,NA,FRED D. LEAREY TECHNICAL COLLEGE,122,7010 NORTH MANHATTAN AVE,TAMPA,33614,HILLSBOROUGH,NA,COLLEGE/UNIVERSITY,SCHOOL BOARD OF HILLSBOROUGH COUNTY,COUNTY,PUBLIC,1965,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.01308853,-82.51837265,17RLL5071899581,8583,46.15026722,FRED D. LEAREY TECHNICAL COLLEGE,V,4/17/2017,9/15/2017,8521,19,35,1
3.02211E+14,134237,NA,FULL SAIL UNIVERSITY,20170,3300 UNIVERSITY BLVD,WINTER PARK,32792,ORANGE,407-679-0100,COLLEGE/UNIVERSITY,UNIVERSITY PLACE PROPERTIES L,PRIVATE,PRIVATE,1987,GEOPLAN,ORANGE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.59648719,-81.30115621,17RMM7055463318,979,79.46477798,FULL SAIL UNIVERSITY,V,5/14/2012,9/15/2017,848,19,35,1
4.3002E+11,476498,NA,FUTURA CAREER INSTITUTE,191,4512 WEST 12TH AVENUE,HIALEAH,33012,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,THE CAYON FAMILY LTD PRTNRSHP,PRIVATE,PRIVATE,1978,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,138,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.86313703,-80.30693656,17RNJ6944160710,6670,0.1469223,FUTURA CAREER INSTITUTE,V,3/29/2016,9/15/2017,6834,19,35,1
1.41091E+11,459310,NA,FUTURE-TECH INSTITUTE,20,3446 SW 8TH ST STE 218,MIAMI,33135,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,AVIGDOR LANDMAN & W RAQUEL,PRIVATE,PRIVATE,1973,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,38,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.764623,-80.25141916,17RNJ7506649831,6671,0.3587934,FUTURE-TECH INSTITUTE,V,3/29/2016,9/15/2017,6835,19,35,1
16 30 13 76535 002 0030,406024,NA,GALEN SCHOOL OF NURSING-TAMPA BAY,535,11101 ROOSEVELT BLVD N SUITE 100,ST PETERSBURG,33716,PINELLAS,727-577-1497,COLLEGE/UNIVERSITY,P B C OWNER LLC,PRIVATE,PRIVATE,2003,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,499,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,27.87483412,-82.65074646,17RLL3749584432,5454,5.75783513,GALEN SCHOOL OF NURSING-TAMPA BAY,V,5/14/2012,9/15/2017,5226,19,35,1
